사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 7월 4일 18시,목요일,서울특별시 강남구 역삼동,강남대로,경상사고,0,0,1,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,건설기계,남,28세,기타불명,승용,남,65세,경상
2.02E+15,2019년 12월 3일 19시,화요일,서울특별시 강남구 역삼동,언주로70길,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,50세,상해없음,보행자,여,65세,경상
2.02E+15,2019년 4월 1일 09시,월요일,서울특별시 강남구 개포동,양재대로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,보행자,남,65세,중상
2.02E+15,2019년 5월 22일 08시,수요일,서울특별시 강남구 개포동,논현로16길,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,52세,상해없음,승용,남,65세,경상
2.02E+15,2019년 8월 14일 11시,수요일,서울특별시 강남구 개포동,논현로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,여,65세,경상
2.02E+15,2019년 6월 27일 05시,목요일,서울특별시 강남구 개포동,언주로,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,승용,남,65세,중상
2.02E+15,2019년 11월 3일 22시,일요일,서울특별시 강남구 청담동,도산대로,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,24세,상해없음,화물,남,65세,중상
2.02E+15,2019년 5월 15일 14시,수요일,서울특별시 강남구 삼성동,학동로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,28세,상해없음,승용,여,65세,경상
2.02E+15,2019년 9월 30일 03시,월요일,서울특별시 강남구 삼성동,봉은사로86길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,보행자,남,65세,중상
2.02E+15,2019년 10월 31일 23시,목요일,서울특별시 강남구 대치동,분당수서로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,78세,상해없음,승용,남,65세,경상
2.02E+15,2019년 1월 28일 01시,월요일,서울특별시 강남구 대치동,도곡로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,63세,상해없음,승용,남,65세,경상
2.02E+15,2019년 8월 16일 01시,금요일,서울특별시 강남구 신사동,압구정로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,73세,상해없음,보행자,여,65세,경상
2.02E+15,2019년 6월 17일 11시,월요일,서울특별시 강남구 신사동,가로수길,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,기타 - 기타,사륜오토바이(ATV),여,53세,상해없음,보행자,여,65세,중상
2.02E+15,2019년 6월 12일 19시,수요일,서울특별시 강남구 논현동,언주로114길,경상사고,0,0,1,0,차대차 - 기타,불법유턴,포장 - 건조,맑음,단일로 - 기타,개인형이동수단(PM),남,30세,경상,승용,남,65세,상해없음
2.02E+15,2019년 5월 23일 02시,목요일,서울특별시 강남구 논현동,선릉로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,65세,중상
2.02E+15,2019년 11월 18일 05시,월요일,서울특별시 강남구 압구정동,언주로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,47세,상해없음,승용,남,65세,부상신고
2.02E+15,2019년 4월 14일 18시,일요일,서울특별시 강남구 압구정동,언주로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,승용,여,55세,상해없음,이륜,남,65세,경상
2.02E+15,2019년 1월 20일 01시,일요일,서울특별시 강남구 세곡동,헌릉로,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,남,65세,중상
2.02E+15,2019년 9월 25일 10시,수요일,서울특별시 강남구 일원동,일원로,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,65세,경상
2.02E+15,2019년 3월 5일 04시,화요일,서울특별시 강남구 일원동,분당수서로,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,경상,화물,남,65세,중상
2.02E+15,2019년 10월 11일 13시,금요일,서울특별시 강남구 도곡동,언주로30길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,70세,상해없음,승용,남,65세,경상
2.02E+15,2019년 11월 14일 23시,목요일,서울특별시 강남구 도곡동,논현로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,65세,경상
2.02E+15,2019년 7월 21일 22시,일요일,서울특별시 강남구 도곡동,언주로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,71세,상해없음,승용,남,65세,경상
2.02E+15,2019년 11월 15일 13시,금요일,서울특별시 강남구 도곡동,남부순환로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,53세,상해없음,승용,남,65세,경상
2.02E+15,2019년 7월 22일 11시,월요일,서울특별시 강남구 역삼동,강남대로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,65세,기타불명,승합,남,66세,중상
2.02E+15,2019년 5월 7일 04시,화요일,서울특별시 강남구 역삼동,테헤란로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 기타,맑음,단일로 - 기타,승용,남,51세,상해없음,이륜,남,66세,중상
2.02E+15,2019년 4월 7일 00시,일요일,서울특별시 강남구 역삼동,선릉로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,58세,상해없음,보행자,남,66세,중상
2.02E+15,2019년 7월 12일 00시,금요일,서울특별시 강남구 역삼동,강남대로78길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,49세,상해없음,승용,남,66세,경상
2.02E+15,2019년 12월 18일 13시,수요일,서울특별시 강남구 청담동,영동대로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,66세,경상
2.02E+15,2019년 12월 4일 12시,수요일,서울특별시 강남구 삼성동,삼성로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,66세,경상
2.02E+15,2019년 10월 18일 02시,금요일,서울특별시 강남구 삼성동,삼성로96길,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,남,66세,경상
2.02E+15,2019년 6월 17일 15시,월요일,서울특별시 강남구 삼성동,삼성로,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,개인형이동수단(PM),남,22세,상해없음,보행자,남,66세,경상
2.02E+15,2019년 5월 3일 10시,금요일,서울특별시 강남구 삼성동,학동로,중상사고,0,1,0,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,이륜,남,66세,중상
2.02E+15,2019년 11월 3일 11시,일요일,서울특별시 강남구 삼성동,봉은사로,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,여,66세,경상
2.02E+15,2019년 12월 2일 13시,월요일,서울특별시 강남구 대치동,테헤란로87길,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,48세,상해없음,승용,남,66세,경상
2.02E+15,2019년 1월 16일 22시,수요일,서울특별시 강남구 대치동,영동대로,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,남,66세,사망
2.02E+15,2019년 12월 14일 15시,토요일,서울특별시 강남구 대치동,분당수서로,부상신고사고,0,0,0,1,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,기타 - 기타,자전거,남,11세,상해없음,자전거,여,66세,부상신고
2.02E+15,2019년 10월 23일 21시,수요일,서울특별시 강남구 대치동,테헤란로104길,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,상해없음,승용,남,66세,상해없음
2.02E+15,2019년 10월 14일 21시,월요일,서울특별시 강남구 신사동,올림픽대로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,승합,남,66세,경상
2.02E+15,2019년 12월 7일 05시,토요일,서울특별시 강남구 신사동,가로수길,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,66세,경상
2.02E+15,2019년 2월 28일 20시,목요일,서울특별시 강남구 논현동,도산대로24길,경상사고,0,0,2,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,승용,남,66세,경상
2.02E+15,2019년 10월 2일 20시,수요일,서울특별시 강남구 논현동,봉은사로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,28세,상해없음,보행자,남,66세,중상
2.02E+15,2019년 12월 19일 02시,목요일,서울특별시 강남구 논현동,논현로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,66세,경상
2.02E+15,2019년 7월 4일 19시,목요일,서울특별시 강남구 논현동,도산대로50길,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,66세,경상
2.02E+15,2019년 1월 7일 19시,월요일,서울특별시 강남구 세곡동,헌릉로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,승용,남,66세,경상
2.02E+15,2019년 1월 30일 10시,수요일,서울특별시 강남구 일원동,양재대로55길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,49세,상해없음,보행자,남,66세,경상
2.02E+15,2019년 2월 17일 13시,일요일,서울특별시 강남구 수서동,분당수서로,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 고가도로위,승용,남,33세,상해없음,승용,남,66세,경상
2.02E+15,2019년 12월 18일 17시,수요일,서울특별시 강남구 도곡동,남부순환로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,83세,상해없음,이륜,남,66세,중상
2.02E+15,2019년 9월 11일 14시,수요일,서울특별시 강남구 도곡동,언주로,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 터널,화물,남,49세,상해없음,승용,남,66세,경상
2.02E+15,2019년 8월 31일 13시,토요일,서울특별시 강남구 도곡동,언주로30길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,34세,상해없음,보행자,여,66세,중상
2.02E+15,2019년 9월 2일 16시,월요일,서울특별시 강남구 도곡동,도곡로,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,66세,경상
2.02E+15,2019년 7월 23일 01시,화요일,서울특별시 강남구 역삼동,도곡로7길,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,남,67세,중상
2.02E+15,2019년 3월 31일 01시,일요일,서울특별시 강남구 역삼동,논현로85길,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,승용,남,67세,경상
2.02E+15,2019년 9월 3일 18시,화요일,서울특별시 강남구 역삼동,강남대로,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,경상,승합,남,67세,상해없음
2.02E+15,2019년 11월 1일 16시,금요일,서울특별시 강남구 개포동,양재대로,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,승용,남,67세,경상
2.02E+15,2019년 8월 11일 12시,일요일,서울특별시 강남구 개포동,개포로,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,승용,여,67세,경상
2.02E+15,2019년 10월 7일 18시,월요일,서울특별시 강남구 청담동,학동로97길,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,64세,상해없음,보행자,여,67세,부상신고
2.02E+15,2019년 12월 4일 05시,수요일,서울특별시 강남구 청담동,도산대로68길,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,27세,상해없음,보행자,여,67세,경상
2.02E+15,2019년 10월 21일 10시,월요일,서울특별시 강남구 청담동,학동로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,상해없음,이륜,남,67세,경상
2.02E+15,2019년 3월 30일 02시,토요일,서울특별시 강남구 삼성동,봉은사로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,기타 - 기타,승용,남,31세,상해없음,승용,남,67세,경상
2.02E+15,2019년 7월 11일 23시,목요일,서울특별시 강남구 대치동,테헤란로88길,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,기타,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,승용,남,67세,상해없음
2.02E+15,2019년 4월 9일 01시,화요일,서울특별시 강남구 대치동,남부순환로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,여,17세,상해없음,승용,남,67세,상해없음
2.02E+15,2019년 6월 4일 20시,화요일,서울특별시 강남구 대치동,테헤란로,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,61세,경상,승용,남,67세,상해없음
2.02E+15,2019년 3월 27일 07시,수요일,서울특별시 강남구 신사동,도산대로,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,67세,상해없음
2.02E+15,2019년 12월 26일 20시,목요일,서울특별시 강남구 논현동,봉은사로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 기타,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,67세,경상
2.02E+15,2019년 12월 23일 22시,월요일,서울특별시 강남구 논현동,도산대로,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,37세,상해없음,승용,남,67세,중상
2.02E+15,2019년 9월 7일 10시,토요일,서울특별시 강남구 논현동,학동로,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,상해없음,보행자,여,67세,경상
2.02E+15,2019년 12월 20일 04시,금요일,서울특별시 강남구 논현동,도산대로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,35세,기타불명,승용,남,67세,경상
2.02E+15,2019년 5월 14일 14시,화요일,서울특별시 강남구 논현동,봉은사로7길,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,여,67세,경상
2.02E+15,2019년 9월 29일 09시,일요일,서울특별시 강남구 논현동,압구정로,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,포장 - 건조,기타,기타 - 기타,승용,남,62세,상해없음,승용,남,67세,경상
2.02E+15,2019년 11월 25일 07시,월요일,서울특별시 강남구 논현동,언주로,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,66세,상해없음,승용,남,67세,경상
2.02E+15,2019년 11월 29일 23시,금요일,서울특별시 강남구 압구정동,압구정로,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,24세,상해없음,승용,남,67세,중상
2.02E+15,2019년 7월 14일 20시,일요일,서울특별시 강남구 일원동,일원로3길,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,39세,부상신고,승용,남,67세,상해없음
2.02E+15,2019년 11월 24일 22시,일요일,서울특별시 강남구 일원동,일원로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,57세,상해없음,승합,남,67세,경상
2.02E+15,2019년 9월 19일 14시,목요일,서울특별시 강남구 수서동,광평로51길,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,63세,상해없음,화물,남,67세,상해없음
2.02E+15,2019년 4월 10일 11시,수요일,서울특별시 강남구 도곡동,언주로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,기타불명,승용,남,67세,경상
2.02E+15,2019년 4월 21일 09시,일요일,서울특별시 강남구 역삼동,테헤란로51길,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,여,68세,중상
2.02E+15,2019년 10월 3일 00시,목요일,서울특별시 강남구 역삼동,언주로,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,70세,상해없음,보행자,남,68세,사망
2.02E+15,2019년 12월 29일 01시,일요일,서울특별시 강남구 역삼동,테헤란로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,22세,상해없음,승용,남,68세,경상
2.02E+15,2019년 9월 5일 05시,목요일,서울특별시 강남구 역삼동,강남대로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,30세,상해없음,승용,여,68세,경상
2.02E+15,2019년 11월 1일 17시,금요일,서울특별시 강남구 역삼동,봉은사로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,68세,경상
2.02E+15,2019년 8월 13일 22시,화요일,서울특별시 강남구 역삼동,테헤란로,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,포장 - 건조,기타,단일로 - 기타,승용,남,61세,상해없음,승용,여,68세,경상
2.02E+15,2019년 10월 7일 03시,월요일,서울특별시 강남구 청담동,올림픽대로,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 젖음/습기,비,단일로 - 기타,화물,남,48세,경상,승용,남,68세,경상
2.02E+15,2019년 5월 21일 22시,화요일,서울특별시 강남구 청담동,영동대로,경상사고,0,0,1,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,남,68세,경상
2.02E+15,2019년 10월 25일 15시,금요일,서울특별시 강남구 청담동,학동로,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,남,52세,상해없음,승용,남,68세,경상
2.02E+15,2019년 11월 4일 22시,월요일,서울특별시 강남구 삼성동,봉은사로,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,이륜,남,28세,기타불명,승용,남,68세,경상
2.02E+15,2019년 5월 10일 00시,금요일,서울특별시 강남구 대치동,선릉로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,68세,경상
2.02E+15,2019년 10월 1일 12시,화요일,서울특별시 강남구 대치동,도곡로,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승합,여,45세,상해없음,승용,남,68세,경상
2.02E+15,2019년 11월 9일 18시,토요일,서울특별시 강남구 신사동,도산대로,경상사고,0,0,1,0,차대차 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,68세,경상
2.02E+15,2019년 3월 2일 02시,토요일,서울특별시 강남구 논현동,봉은사로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,63세,상해없음,승용,남,68세,경상
2.02E+15,2019년 7월 25일 13시,목요일,서울특별시 강남구 논현동,선릉로,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,27세,경상,승용,남,68세,상해없음
2.02E+15,2019년 5월 12일 19시,일요일,서울특별시 강남구 압구정동,올림픽대로,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,68세,경상
2.02E+15,2019년 11월 10일 20시,일요일,서울특별시 강남구 수서동,밤고개로1길,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,49세,상해없음,보행자,여,68세,경상
2.02E+15,2019년 6월 26일 11시,수요일,서울특별시 강남구 수서동,광평로34길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,자전거,남,68세,경상
2.02E+15,2019년 10월 22일 09시,화요일,서울특별시 강남구 수서동,광평로,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,48세,상해없음,승용,남,68세,상해없음
2.02E+15,2019년 12월 6일 05시,금요일,서울특별시 강남구 도곡동,남부순환로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,57세,상해없음,승용,남,68세,경상
2.02E+15,2019년 9월 3일 08시,화요일,서울특별시 강남구 도곡동,언주로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,48세,상해없음,보행자,남,68세,중상
2.02E+15,2019년 2월 11일 11시,월요일,서울특별시 강남구 역삼동,도곡로7길,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,여,62세,상해없음,승용,남,69세,경상
2.02E+15,2019년 1월 28일 13시,월요일,서울특별시 강남구 역삼동,선릉로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,남,69세,경상
2.02E+15,2019년 5월 25일 15시,토요일,서울특별시 강남구 역삼동,강남대로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,69세,경상
2.02E+15,2019년 10월 17일 15시,목요일,서울특별시 강남구 개포동,논현로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,50세,상해없음,보행자,여,69세,중상
2.02E+15,2019년 8월 1일 04시,목요일,서울특별시 강남구 개포동,양재대로,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,25세,상해없음,승용,남,69세,경상
2.02E+15,2019년 3월 19일 19시,화요일,서울특별시 강남구 개포동,논현로10길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,보행자,여,69세,중상
2.02E+15,2019년 4월 24일 17시,수요일,서울특별시 강남구 청담동,영동대로,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,남,46세,경상,승용,남,69세,상해없음
2.02E+15,2019년 6월 5일 08시,수요일,서울특별시 강남구 삼성동,선릉로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,보행자,여,69세,경상
2.02E+15,2019년 3월 15일 12시,금요일,서울특별시 강남구 삼성동,봉은사로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,69세,경상
2.02E+15,2019년 6월 7일 04시,금요일,서울특별시 강남구 삼성동,학동로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,승용,여,63세,상해없음,보행자,여,69세,중상
2.02E+15,2019년 8월 15일 17시,목요일,서울특별시 강남구 삼성동,테헤란로78길,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,45세,상해없음,승용,남,69세,부상신고
2.02E+15,2019년 6월 28일 16시,금요일,서울특별시 강남구 삼성동,학동로,부상신고사고,0,0,0,2,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,부상신고,승용,남,69세,부상신고
2.02E+15,2019년 8월 5일 12시,월요일,서울특별시 강남구 대치동,테헤란로,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,이륜,남,35세,부상신고,승용,남,69세,부상신고
2.02E+15,2019년 10월 18일 09시,금요일,서울특별시 강남구 대치동,남부순환로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,보행자,여,69세,경상
2.02E+15,2019년 10월 3일 13시,목요일,서울특별시 강남구 대치동,남부순환로,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,74세,상해없음,승용,남,69세,경상
